geneName	library	medianlFC_DP	medianlFC_VemR	DP_hitStatus_050	DP_hitStatus_066	DP_hitStatus_075	VemR_hitStatus_050	VemR_hitStatus_066	VemR_hitStatus_075	EffectOnScreen_DP	EffectOnScreen_VemR	DPtier	VemRtier
ZNF501	TF	0.207513267443797	-0.104123037296529	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF502	TF	-0.345038338157507	-0.0678807512393944	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF503	TF	0.667871263882179	-0.620742795338521	No	No	No	yes	No	No	up	down	tierNotHit	tier050
ZNF506	TF	-0.194263749318306	0.00010412012326899	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF507	TF	-0.250915413050265	0.0683119882944264	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF510	TF	0.301959863150447	0.45781124975363	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF512B	TF	-0.236417277567773	-0.205467443313315	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF513	TF	0.352954547445622	-0.38784914693658	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF514	TF	-0.764198358268117	0.402995975037558	yes	No	No	No	No	No	down	up	tier050	tierNotHit
ZNF516	TF	0.251968904215912	0.382561753700563	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF517	TF	0.388209091679349	0.194685788841234	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF519	TF	0.230317782746377	-0.138759832044942	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF521	TF	0.123880721108255	0.413208195983672	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF524	TF	-0.148377628495108	-0.192488201962527	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF526	TF	0.354934081768226	0.317647057689292	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF527	TF	0.0966831696145544	0.015674670346804	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF528	TF	-0.044196750274522	0.487715241712074	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF529	TF	-0.0315909792277623	0.389009973164267	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF530	TF	0.403737415088098	1.02372465294334	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ZNF532	TF	0.0408840396684496	0.241798319011035	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF534	TF	0.266284280360978	0.0602185856303173	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF536	TF	-0.682143806268917	-0.0910866516097554	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF540	TF	0.512157748058089	0.391041651526111	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF541	TF	-0.1372634246954	0.189193775113333	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF543	TF	0.058073433438	-0.165775187313922	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF544	TF	0.19153841514308	0.0399303913000381	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF546	TF	-0.483227831268625	-0.11055190876451	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF547	TF	0.418227880012015	0.348984163642448	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF548	TF	0.247936942862607	0.0664825577034823	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF549	TF	-0.265524716892655	-0.163868136004244	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF550	TF	-0.026799603563153	-0.0778591493066798	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF551	TF	0.0318382017484549	0.0387916692233756	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF552	TF	0.0525173650614635	0.442007826747697	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF554	TF	0.192654798412158	0.580141004101534	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF555	TF	-0.0508388106706639	-0.0556700614139096	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF556	TF	-0.133359186304298	-0.226301445520888	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF557	TF	0.00293746518528085	-0.109361301808904	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF558	TF	-0.361278590094135	0.149571120621719	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF559	TF	0.224806114019404	-0.303123494885576	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF560	TF	-0.136073576139012	0.078629563511555	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF561	TF	0.0870940569984332	0.305008541591608	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF562	TF	0.155787808628915	0.18340258654255	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF563	TF	-0.166252414140672	0.195322514826239	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF564	TF	0.0461878468274117	0.0615971371252967	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF565	TF	-0.263063104831565	-0.0316496577219186	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF566	TF	0.145000668495566	0.325848864454209	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF567	TF	0.0860541709157852	0.470327473799709	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF568	TF	0.564535544176379	0.327510636924304	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF569	TF	0.0521175206698096	-0.0161745900268509	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF57	TF	-0.385967245912947	0.0137403187557489	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF570	TF	0.04069631375202	-0.246256668706982	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF571	TF	0.0638751181976421	0.102757733749789	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF572	TF	0.161132771407277	-0.149187910007235	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF573	TF	0.240458711242242	0.397051909249095	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF574	TF	0.752823907513442	1.00603177635495	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ZNF575	TF	-1.02335931656111	0.176568018729698	yes	No	No	No	No	No	down	up	tier050	tierNotHit
ZNF576	TF	-0.0487412655655775	0.209550378474091	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF577	TF	-0.0360818942454427	0.185869903527006	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF579	TF	0.6797806150872	-0.452643232458079	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF580	TF	-0.5287468671711	-0.00755754300348424	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF581	TF	-0.446948158430701	0.519495622719533	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF582	TF	0.276052109760221	0.436558937154698	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF583	TF	-0.0979035516086135	0.153750670956094	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF584	TF	0.0764407454446519	0.0868555245404597	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF585A	TF	0.569314979779198	0.383068617106351	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF585B	TF	-0.163436128130153	-0.153703791196049	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF586	TF	-0.40180172759901	-0.101337700661361	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF587	TF	0.246246553624535	-0.0262818714430505	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF589	TF	0.22607338529103	-0.0711276062278331	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF592	TF	-0.329103276091989	-0.0152573009017743	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF593	TF	-0.0565083145466156	0.351942764047149	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF594	TF	-0.247292321311497	-0.122861083969921	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF596	TF	0.39483076373455	0.893152710673257	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ZNF597	TF	-0.311780410390611	0.521302181689998	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF599	TF	0.104181841451131	-0.161081503819159	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF600	TF	-0.134282710135824	-0.0417065329685229	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF606	TF	-0.419036901410779	0.131057015392211	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF607	TF	0.482903785041733	-0.115113156062243	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF610	TF	0.0498021065151824	0.470929037690453	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF611	TF	0.243188388266669	0.0670275279513632	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF613	TF	-0.0185394107483932	-0.233277337586945	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF614	TF	-0.431319615614672	-0.0161671297231649	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF615	TF	0.0811824827252771	0.0181160763684794	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF616	TF	0.281210970761351	0.0210146089989761	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF619	TF	0.581756610992872	0.0671313194909284	yes	No	No	No	No	No	up	up	tier050	tierNotHit
ZNF620	TF	-0.220969263432395	0.0663366354813226	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF621	TF	-0.00689843647216019	0.00900915152769206	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF623	TF	0.0140603287265386	0.196791034718017	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF624	TF	0.223096250253291	0.227902235688513	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF625	TF	-0.262265796442064	-0.661284777522464	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF626	TF	-0.311860789957517	0.131255206667865	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF627	TF	0.0712087795567188	0.118943954815156	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF628	TF	-0.538275646014645	-0.254776248909311	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF629	TF	-0.632426864920046	-0.304589918643462	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF630	TF	0.482453604679777	0.694624492557149	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF639	TF	0.416088513518737	0.517265956375766	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF641	TF	0.183771086437709	0.0337042653266609	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF646	TF	0.267204856962996	-0.257449471078333	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF648	TF	-0.797581799215445	-0.108154918932735	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF649	TF	-0.629941589352192	-0.209038689893128	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF652	TF	0.129210597126459	0.100621600481561	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF653	TF	-0.466129210977273	-0.257278219913614	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF655	TF	0.447599205533937	-0.260811473045916	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF658	TF	0.170220099691871	-0.265185277061087	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF660	TF	-0.161643476280076	0.361511318328428	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF662	TF	0.371314808461571	-0.235365859825456	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF664	TF	-0.0556046914875611	-0.0232303971037085	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF665	TF	0.119749461167264	0.40971335503406	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF667	TF	0.116466605002007	-0.41859305415075	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF668	TF	-0.187152968388659	0.20425844441696	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF669	TF	-0.111140903927738	-0.474392332724969	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF670	TF	0.0971406622115231	-0.215075628309943	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF671	TF	0.408921012706573	0.162962516517706	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF672	TF	-0.571337656361534	-0.128383687785121	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF674	TF	-0.0517444026139783	-0.0125765684946162	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF675	TF	0.317096873950155	0.398695483220275	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF676	TF	-0.146336447925345	0.111003339348996	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF677	TF	0.429260153731523	0.484791571926423	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF678	TF	-0.666094719359735	0.585675347071607	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF679	TF	-0.642690053562019	-0.626242615854018	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF680	TF	-0.171296692094404	0.509298629697446	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF681	TF	0.0598130862115515	0.233938074158125	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF682	TF	0.33818550286795	0.31031151423202	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF683	TF	-0.202726180456547	0.0710003675854245	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF684	TF	-0.647033231733296	-0.343039829851361	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF687	TF	0.166129680026466	-0.483148634190237	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF688	TF	0.0636954590100133	-0.510102317068399	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF689	TF	0.22678971465355	0.36536579012597	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF691	TF	0.334525283371393	-0.312922974061628	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF692	TF	-0.309790050331243	1.33830208048532	No	No	No	yes	No	No	down	up	tierNotHit	tier050
ZNF695	TF	0.738074565722632	-0.0568429363818339	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF696	TF	-0.647045225810141	-0.396024401341295	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF697	TF	-0.614636296283801	-0.241105260435996	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF699	TF	-0.905773163029743	-0.193390288904773	yes	No	No	No	No	No	down	down	tier050	tierNotHit
ZNF7	TF	0.215598845814047	0.146056063078268	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF70	TF	1.01670621119593	-0.103698998239748	yes	No	No	No	No	No	up	down	tier050	tierNotHit
ZNF700	TF	-0.497507728515113	-0.140646427335829	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF701	TF	0.0701724736399576	0.176393854389925	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF703	TF	-0.551866176653777	-0.891104505454855	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF705A	TF	0.0206383329872208	0.265784991799897	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF705D	TF	0.131770818855478	0.291246576414778	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF705G	TF	0.222964377765807	0.127847488124236	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF706	TF	0.618455772689324	-0.00590990860958033	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF707	TF	0.226323228570743	0.0204705256914081	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF708	TF	-0.272026164981508	0.0952288648363117	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF709	TF	0.406412609800835	0.0147893152697777	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF71	TF	0.847457616431935	-0.0502671868770528	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF710	TF	0.432903933449068	0.233696165107808	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF711	TF	0.112969378499039	0.0142927393689474	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF713	TF	0.0291550090628832	-0.440776776850055	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF714	TF	0.0159439104608671	0.283158028007456	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF716	TF	0.201164798059447	0.872839895397084	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF717	TF	0.43418725663608	-0.136055944055045	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF726	TF	-0.536289985913862	0.440172120180896	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF732	TF	-0.0108075953156486	0.214375300209555	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF736	TF	0.296368028872843	-0.339599822878063	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF737	TF	0.242631024259983	0.327476544708618	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF74	TF	0.233469664969988	0.219822476658811	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF740	TF	-0.0770624545848912	0.241459118540591	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF746	TF	-0.259593690931524	0.170649000866975	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF749	TF	-0.204630132719761	0.301016317293967	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF75A	TF	0.0249056073996605	0.26332231170565	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF75D	TF	0.232322594157823	0.252667562348089	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF76	TF	0.0148041863211092	-0.336492088157874	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF763	TF	-0.0150753149886853	0.363368146302525	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF764	TF	-0.0591185243523513	-0.307331130012732	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF765	TF	0.282307578747567	0.473607002547054	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ZNF766	TF	-0.318734737647015	-0.312517826938034	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF768	TF	-0.398861790007362	0.720134784400931	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF77	TF	-0.0320809442937456	0.299113199542255	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF770	TF	0.0340131690008379	0.217796527928703	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF771	TF	0.278087546959438	-0.299429648030554	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF772	TF	0.0280513095022135	0.1076126133507	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF773	TF	0.239839830519192	0.201993460309351	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF774	TF	-0.463161985610456	0.330239176866135	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF775	TF	0.963529206007252	0.504335783696421	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF776	TF	0.0977929346105398	0.319640530890588	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF777	TF	0.798271650510012	-0.215961568383603	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF778	TF	-0.450377828607432	0.206312700478557	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF780A	TF	0.703107598715907	-0.089487058034869	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF780B	TF	0.161102734677574	0.197484376840711	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF781	TF	0.1214398219255	0.92198320868197	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF782	TF	0.039994739962622	0.718347238146204	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ZNF783	TF	0.578788529119953	0.613448918156518	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF784	TF	-0.415100561859847	0.206533149268747	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF785	TF	0.351756656389229	-0.175811167572828	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF786	TF	-0.0635358283763767	0.119209716667014	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF787	TF	-0.157246966435645	-0.485145045058188	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF789	TF	0.553969778851241	0.75765475603225	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF79	TF	-0.219740322936047	0.446056982092389	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF790	TF	0.161643214742215	0.108460469131651	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF791	TF	-0.104605799067779	0.22486997594934	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF792	TF	-0.59644608858647	-0.204353963972752	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF793	TF	-0.178841512028532	0.280800372530242	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF799	TF	-1.11179436662794	0.268850203867627	yes	No	No	No	No	No	down	up	tier050	tierNotHit
ZNF8	TF	-0.134213078837946	-0.48141694726122	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF80	TF	0.366862585166559	0.167863596261784	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF800	TF	0.0546644400650365	0.293559407785501	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF805	TF	-0.551129104910333	0.26986034437155	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF808	TF	0.11667625319767	0.542527397233808	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ZNF81	TF	-0.230937712443268	-0.234909703942964	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF813	TF	-0.531333743158709	0.264096614278743	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF814	TF	0.486532428187734	-0.404329301670975	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF816	TF	0.427108842574949	-0.126057685799999	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF821	TF	0.74591645196236	0.0679314579921091	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF823	TF	-0.235093382188544	-0.287743015848917	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF827	TF	0.148977200884535	-0.220682468549878	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF83	TF	0.191919844966645	-0.0348817591060018	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF831	TF	-0.39203116869108	0.316959699145247	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF836	TF	0.0386406906058144	0.0923863030466657	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF837	TF	-0.616599413713424	-0.319267604561215	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF84	TF	-0.980383384098471	-0.438757048226953	yes	No	No	No	No	No	down	down	tier050	tierNotHit
ZNF841	TF	0.0234492792148642	0.708377245719766	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF844	TF	0.079160315768978	0.412877056427661	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF845	TF	0.150885334628262	0.157141195292866	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF846	TF	-0.124462846280332	-0.144854927373369	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ZNF85	TF	0.350391541713067	-0.221715880618071	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF852	TF	0.372776292980056	0.186747080111153	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF860	TF	-0.0319056207971811	0.149155960860936	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF865	TF	-0.534809878096099	0.380601273531433	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF878	TF	0.0142420996231271	0.0605682681527042	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF879	TF	0.488659115353133	1.05384120808997	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ZNF880	TF	-0.285535490043399	0.341458303223661	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF90	TF	-0.240054575896301	0.0341403696819605	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ZNF91	TF	0.486936264520435	0.535294762446106	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF92	TF	0.404476507500302	-0.117120196459493	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF93	TF	0.468686082297746	-0.114407890178788	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZNF98	TF	0.179019960640782	0.393092468827186	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZNF99	TF	0.332162341631537	0.399091831404374	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ZPR1	TF	0.720070488450851	-0.614376024434688	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZSCAN1	TF	-0.0070454016421567	-0.142219696523784	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
